entry_time_utc;exit_time_utc;ticket;symbol;direction;volume;entry_price;exit_price;stop_price;tp_price;initial_risk;exit_reason;gross_profit;commission;swap;net_profit;r_value;score;confidence_mult;regime;broker_exit_reason;entry_comment;session_mult;regime_mult;zone_price;zone_time_utc;exit_comment;holding_minutes
2025.07.01 17:00:00;2025.07.01 17:27:39;160;US100.cash;long;1.25;22591.90;22546.88;22546.91;22777.64;44.99;stop;-56.28;0.00;0.00;-56.28;-1.001;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=89.04929|REG=bull|CONF=1.5;1.00;1.00;22564.55;2025.07.01 01:00:00;sl 22546.91;27.6
2025.07.01 20:25:00;2025.07.01 22:01:30;163;US100.cash;long;0.87;22522.95;22452.68;22452.88;22724.33;70.07;close;-61.13;0.00;0.00;-61.13;-1.003;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=101.59214|REG=bull|CONF=1.0;1.20;1.00;22564.55;2025.07.01 01:00:00;sl 22452.88;96.5
2025.07.01 20:55:00;2025.07.01 22:01:31;164;US100.cash;long;0.86;22534.75;22451.82;22451.83;22737.88;82.92;stop;-71.32;0.00;0.00;-71.32;-1.000;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=102.89929|REG=bull|CONF=1.0;1.20;1.00;22564.55;2025.07.01 01:00:00;sl 22451.83;66.5
2025.07.01 19:55:00;2025.07.01 22:01:37;162;US100.cash;long;1.29;22523.45;22451.62;22451.77;22727.04;71.68;close;-92.66;0.00;0.00;-92.66;-1.002;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=102.97786|REG=bull|CONF=1.5;1.20;1.00;22564.55;2025.07.01 01:00:00;sl 22451.77;126.6
2025.07.02 17:05:00;2025.07.03 15:35:01;168;US100.cash;long;1.29;22522.35;22720.86;22637.98;22720.82;115.63;tp;256.08;0.00;-8.02;248.06;1.717;7;1.50;bull;tp;P2_B|LONG|S=7|ATR=100.71357|REG=bull|CONF=1.5;1.20;1.00;22564.55;2025.07.01 01:00:00;tp 22720.82;1350.0
2025.07.02 17:35:00;2025.07.03 16:55:39;169;US100.cash;long;0.83;22590.65;22798.40;22705.78;22798.36;115.13;tp;172.43;0.00;-5.16;167.27;1.805;8;1.00;bull;tp;P2_B|LONG|S=8|ATR=105.34214|REG=bull|CONF=1.0;1.20;1.00;22564.55;2025.07.01 01:00:00;tp 22798.36;1400.7
2025.07.02 18:15:00;2025.07.03 17:02:32;170;US100.cash;long;0.81;22610.65;22824.70;22706.72;22824.57;96.07;close;173.38;0.00;-5.04;168.34;2.228;8;1.00;bull;tp;P2_B|LONG|S=8|ATR=108.47786|REG=bull|CONF=1.0;1.20;1.00;22564.55;2025.07.01 01:00:00;tp 22824.57;1367.5
2025.07.07 18:30:00;2025.07.07 19:20:30;175;US100.cash;long;1.13;22723.85;22691.63;22692.15;22884.58;31.70;close;-36.41;0.00;0.00;-36.41;-1.017;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=81.24429|REG=bull|CONF=1.0;1.20;1.00;22681.35;2025.07.06 21:00:00;sl 22692.15;50.5
2025.07.07 18:00:00;2025.07.07 20:30:42;174;US100.cash;short;0.85;22697.25;22724.28;22723.75;22535.22;26.50;close;-22.98;0.00;0.00;-22.98;-1.020;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=81.24429|REG=bull|CONF=1.5;1.20;0.50;22716.05;2025.07.01 01:00:00;sl 22723.75;150.7
2025.07.07 20:30:00;2025.07.07 21:45:35;177;US100.cash;short;0.81;22673.25;22657.45;22657.37;22504.44;15.88;close;12.80;0.00;0.00;12.80;0.995;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=85.03000|REG=bull|CONF=1.5;1.20;0.50;22716.05;2025.07.01 01:00:00;sl 22657.37;75.6
2025.07.07 21:55:00;2025.07.08 16:40:17;180;US100.cash;long;0.84;22665.65;22693.55;22693.61;22846.76;27.96;close;23.44;0.00;-5.22;18.22;0.998;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=91.54429|REG=bull|CONF=1.0;1.00;1.00;22681.35;2025.07.06 21:00:00;sl 22693.61;1125.3
2025.07.07 22:55:00;2025.07.08 16:40:17;181;US100.cash;long;0.84;22670.25;22693.55;22693.61;22851.86;23.36;close;19.57;0.00;-5.22;14.35;0.997;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=91.54429|REG=bull|CONF=1.0;1.00;1.00;22681.35;2025.07.06 21:00:00;sl 22693.61;1065.3
2025.07.08 16:40:00;2025.07.08 17:35:03;182;US100.cash;short;0.69;22698.45;22729.74;22729.70;22533.32;31.25;stop;-21.59;0.00;0.00;-21.59;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=82.93571|REG=bull|CONF=1.5;1.00;0.50;22716.05;2025.07.01 01:00:00;sl 22729.70;55.0
2025.07.08 17:10:00;2025.07.08 17:35:13;185;US100.cash;short;0.54;22683.95;22731.23;22731.17;22514.14;47.22;close;-25.53;0.00;0.00;-25.53;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=84.77143|REG=bull|CONF=1.0;1.20;0.50;22716.05;2025.07.01 01:00:00;sl 22731.17;25.2
2025.07.08 18:45:00;2025.07.08 19:27:15;188;US100.cash;short;0.53;22685.05;22767.30;22767.29;22513.47;82.24;stop;-43.59;0.00;0.00;-43.59;-1.000;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=86.55000|REG=bull|CONF=1.0;1.20;0.50;22716.05;2025.07.01 01:00:00;sl 22767.29;42.3
2025.07.08 19:15:00;2025.07.08 20:18:39;189;US100.cash;long;1.59;22724.45;22682.01;22682.11;22895.83;42.34;close;-67.48;0.00;0.00;-67.48;-1.002;8;1.50;bull;sl;P2_B|LONG|S=8|ATR=86.55000|REG=bull|CONF=1.5;1.20;1.00;22681.35;2025.07.06 21:00:00;sl 22682.11;63.6
2025.07.08 21:30:00;2025.07.09 09:06:25;192;US100.cash;long;0.88;22717.95;22657.15;22657.18;22886.43;60.77;stop;-53.50;0.00;-5.47;-58.97;-1.000;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=85.21429|REG=bull|CONF=1.0;1.00;1.00;22681.35;2025.07.06 21:00:00;sl 22657.18;696.4
2025.07.08 22:00:00;2025.07.09 12:17:05;193;US100.cash;short;0.44;22702.35;22726.88;22726.72;22533.78;24.37;close;-10.79;0.00;0.03;-10.76;-1.007;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=85.21429|REG=bull|CONF=1.0;1.00;0.50;22716.05;2025.07.01 01:00:00;sl 22726.72;857.1
2025.07.08 23:05:00;2025.07.09 12:17:05;194;US100.cash;short;0.66;22702.76;22727.08;22727.01;22532.79;24.25;close;-16.05;0.00;0.04;-16.01;-1.003;5;1.50;bull;sl;P2_B|SHORT|S=5|ATR=85.57143|REG=bull|CONF=1.5;1.00;0.50;22716.05;2025.07.01 01:00:00;sl 22727.01;792.1
2025.07.10 17:10:00;2025.07.10 18:30:28;198;US100.cash;short;0.80;22738.05;22810.95;22810.87;22572.17;72.82;close;-58.32;0.00;0.00;-58.32;-1.001;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=83.78000|REG=bull|CONF=1.5;1.20;0.50;22775.35;2025.07.08 13:00:00;sl 22810.87;80.5
2025.07.11 18:15:00;2025.07.11 20:07:39;200;US100.cash;short;0.64;22732.75;22837.38;22837.31;22526.33;104.56;close;-66.96;0.00;0.00;-66.96;-1.001;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=105.08000|REG=bull|CONF=1.5;1.20;0.50;22775.35;2025.07.08 13:00:00;sl 22837.31;112.7
2025.07.11 23:10:00;2025.07.14 11:53:19;202;US100.cash;short;0.51;22762.06;22715.91;22715.87;22548.96;46.19;stop;23.54;0.00;0.10;23.64;0.999;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=107.53000|REG=bull|CONF=1.5;1.00;0.50;22801.65;2025.07.07 17:00:00;sl 22715.87;3643.3
2025.07.11 23:40:00;2025.07.14 11:53:19;203;US100.cash;short;0.34;22752.46;22715.91;22715.87;22539.26;36.59;stop;12.43;0.00;0.06;12.49;0.999;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=107.53000|REG=bull|CONF=1.0;1.00;0.50;22775.35;2025.07.08 13:00:00;sl 22715.87;3613.3
2025.07.16 16:45:00;2025.07.16 18:14:38;206;US100.cash;short;0.58;22840.15;22869.36;22869.35;22651.10;29.20;stop;-16.94;0.00;0.00;-16.94;-1.000;5;1.50;bull;sl;P2_B|SHORT|S=5|ATR=95.50000|REG=bull|CONF=1.5;1.00;0.50;22838.55;2025.07.14 01:00:00;sl 22869.35;89.6
2025.07.16 17:45:00;2025.07.16 18:20:00;208;US100.cash;short;0.44;22830.25;22769.45;22846.02;22632.62;15.77;close;26.75;0.00;0.00;26.75;3.854;7;1.00;bull;expert;P2_B|SHORT|S=7|ATR=99.59286|REG=bull|CONF=1.0;1.20;0.50;22838.55;2025.07.14 01:00:00;;35.0
2025.07.16 17:15:00;2025.07.16 18:20:00;207;US100.cash;short;0.44;22803.25;22769.45;22846.02;22605.82;42.77;close;14.87;0.00;0.00;14.87;0.790;8;1.00;bull;expert;P2_B|SHORT|S=8|ATR=99.59286|REG=bull|CONF=1.0;1.20;0.50;22775.35;2025.07.08 13:00:00;;65.0
2025.07.16 19:20:00;2025.07.16 20:08:40;212;US100.cash;short;0.62;22812.65;22893.22;22893.05;22599.25;80.40;close;-49.95;0.00;0.00;-49.95;-1.002;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=107.62857|REG=bull|CONF=1.5;1.20;0.50;22775.35;2025.07.08 13:00:00;sl 22893.05;48.7
2025.07.16 19:50:00;2025.07.17 09:06:03;213;US100.cash;short;0.41;22830.55;22936.10;22935.95;22617.15;105.40;close;-43.28;0.00;0.03;-43.25;-1.001;5;1.00;bull;sl;P2_B|SHORT|S=5|ATR=107.62857|REG=bull|CONF=1.0;1.20;0.50;22838.55;2025.07.14 01:00:00;sl 22935.95;796.0
2025.07.22 16:50:00;2025.07.22 16:55:00;216;US100.cash;short;0.68;23055.75;22973.35;23038.01;22897.13;17.74;close;56.03;0.00;0.00;56.03;4.645;7;1.50;bull;expert;P2_B|SHORT|S=7|ATR=79.82786|REG=bull|CONF=1.5;1.00;0.50;23045.35;2025.07.15 21:00:00;;5.0
2025.07.22 17:20:00;2025.07.22 18:34:39;218;US100.cash;short;0.51;23016.05;23076.71;23076.66;22842.92;60.61;stop;-30.94;0.00;0.00;-30.94;-1.001;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=87.01357|REG=bull|CONF=1.0;1.20;0.50;23045.35;2025.07.15 21:00:00;sl 23076.66;74.7
2025.07.22 17:50:00;2025.07.22 20:28:28;219;US100.cash;short;0.50;23046.95;23086.82;23086.76;22874.02;39.81;close;-19.94;0.00;0.00;-19.94;-1.001;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=87.01357|REG=bull|CONF=1.0;1.20;0.50;23045.35;2025.07.15 21:00:00;sl 23086.76;158.5
2025.07.22 19:40:00;2025.07.22 20:28:36;221;US100.cash;short;0.76;23024.45;23089.95;23089.76;22851.32;65.31;close;-49.78;0.00;0.00;-49.78;-1.003;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=87.01357|REG=bull|CONF=1.5;1.20;0.50;23045.35;2025.07.15 21:00:00;sl 23089.76;48.6
2025.07.22 20:10:00;2025.07.23 02:15:41;222;US100.cash;short;0.51;23042.05;23089.85;23089.84;22872.51;47.79;stop;-24.38;0.00;0.03;-24.35;-1.000;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=85.22071|REG=bull|CONF=1.0;1.20;0.50;23045.35;2025.07.15 21:00:00;sl 23089.84;365.7
2025.07.22 21:35:00;2025.07.23 02:21:13;225;US100.cash;short;0.40;23077.15;23093.54;23093.51;22898.57;16.36;stop;-6.56;0.00;0.03;-6.53;-1.002;5;1.00;bull;sl;P2_B|SHORT|S=5|ATR=89.80643|REG=bull|CONF=1.0;1.00;0.50;23045.35;2025.07.15 21:00:00;sl 23093.51;286.2
2025.07.22 23:05:00;2025.07.23 02:21:14;226;US100.cash;short;0.60;23062.66;23093.96;23093.95;22882.69;31.29;stop;-18.78;0.00;0.04;-18.74;-1.000;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=90.36357|REG=bull|CONF=1.5;1.00;0.50;23045.35;2025.07.15 21:00:00;sl 23093.95;196.2
2025.07.29 18:30:00;2025.07.29 18:55:30;230;US100.cash;short;0.91;23324.95;23377.40;23377.37;23183.50;52.42;stop;-47.73;0.00;0.00;-47.73;-1.000;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=71.15571|REG=bull|CONF=1.5;1.20;0.50;23294.25;2025.07.25 09:00:00;sl 23377.37;25.5
2025.07.29 20:50:00;2025.07.30 03:12:37;232;US100.cash;short;0.87;23328.05;23346.25;23346.14;23180.33;18.09;close;-15.83;0.00;0.05;-15.78;-1.006;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=74.11286|REG=bull|CONF=1.5;1.20;0.50;23294.25;2025.07.25 09:00:00;sl 23346.14;382.6
2025.07.29 22:25:00;2025.07.30 03:12:38;233;US100.cash;short;0.48;23331.35;23346.53;23346.33;23183.17;14.98;close;-7.29;0.00;0.03;-7.26;-1.013;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=74.34857|REG=bull|CONF=1.0;1.00;0.50;23294.25;2025.07.25 09:00:00;sl 23346.33;287.6
2025.07.29 22:55:00;2025.07.30 06:41:33;234;US100.cash;short;0.46;23317.65;23370.45;23370.31;23163.34;52.66;close;-24.29;0.00;0.03;-24.26;-1.003;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=77.18429|REG=bull|CONF=1.0;1.00;0.50;23294.25;2025.07.25 09:00:00;sl 23370.31;466.6
2025.07.31 17:55:00;2025.07.31 18:43:41;238;US100.cash;short;0.61;23430.75;23445.94;23445.75;23223.56;15.00;close;-9.27;0.00;0.00;-9.27;-1.013;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=105.37071|REG=bull|CONF=1.5;1.20;0.50;23441.35;2025.07.28 13:00:00;sl 23445.75;48.7
2025.07.31 19:50:00;2025.07.31 21:10:41;241;US100.cash;short;0.58;23443.25;23223.45;23324.43;23223.61;118.82;close;127.48;0.00;0.00;127.48;1.850;6;1.50;bull;tp;P2_B|SHORT|S=6|ATR=110.72786|REG=bull|CONF=1.5;1.20;0.50;23441.35;2025.07.28 13:00:00;tp 23223.61;80.7
2025.07.31 18:30:00;2025.07.31 21:16:39;239;US100.cash;short;0.39;23399.25;23179.43;23307.53;23179.62;91.72;close;85.73;0.00;0.00;85.73;2.397;7;1.00;bull;tp;P2_B|SHORT|S=7|ATR=110.72786|REG=bull|CONF=1.0;1.20;0.50;23441.35;2025.07.28 13:00:00;tp 23179.62;166.7
2025.07.31 20:30:00;2025.07.31 21:32:14;242;US100.cash;short;0.37;23319.95;23312.87;23312.87;23086.82;7.08;stop;2.62;0.00;0.00;2.62;1.000;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=117.39929|REG=bull|CONF=1.0;1.20;0.50;23294.25;2025.07.25 09:00:00;sl 23312.87;62.2
2025.07.31 21:25:00;2025.07.31 23:01:42;245;US100.cash;short;0.29;23253.75;23293.22;23292.03;23002.84;38.28;close;-11.45;0.00;0.00;-11.45;-1.031;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=126.72786|REG=bull|CONF=1.0;1.00;0.50;23271.55;2025.07.24 09:00:00;sl 23292.03;96.7
2025.08.04 20:05:00;2025.08.05 17:26:30;250;US100.cash;long;0.56;23155.15;23157.74;23157.86;23467.49;2.71;close;1.45;0.00;-3.48;-2.03;0.954;7;1.00;bull;sl;P2_B|LONG|S=7|ATR=158.85643|REG=bull|CONF=1.0;1.20;1.00;23185.55;2025.07.27 21:00:00;sl 23157.86;1281.5
2025.08.04 19:05:00;2025.08.05 17:26:38;248;US100.cash;long;0.83;23140.55;23155.90;23155.93;23457.31;15.38;stop;12.74;0.00;-5.16;7.58;0.998;6;1.50;bull;sl;P2_B|LONG|S=6|ATR=161.27786|REG=bull|CONF=1.5;1.20;1.00;23185.55;2025.07.27 21:00:00;sl 23155.93;1341.6
2025.08.04 19:35:00;2025.08.05 17:26:39;249;US100.cash;long;0.55;23152.65;23155.43;23155.44;23471.01;2.79;stop;1.53;0.00;-3.42;-1.89;0.998;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=161.89214|REG=bull|CONF=1.0;1.20;1.00;23185.55;2025.07.27 21:00:00;sl 23155.44;1311.7
2025.08.06 18:10:00;2025.08.07 04:42:39;254;US100.cash;long;1.20;23180.05;23397.73;23302.09;23397.55;122.04;close;261.22;0.00;-7.46;253.76;1.784;7;1.50;bull;tp;P2_B|LONG|S=7|ATR=110.32143|REG=bull|CONF=1.5;1.20;1.00;23221.15;2025.07.31 01:00:00;tp 23397.55;632.6
2025.08.06 18:40:00;2025.08.07 11:19:40;255;US100.cash;long;0.78;23209.65;23434.10;23340.31;23434.03;130.66;close;175.07;0.00;-4.85;170.22;1.718;7;1.00;bull;tp;P2_B|LONG|S=7|ATR=114.05000|REG=bull|CONF=1.0;1.20;1.00;23221.15;2025.07.31 01:00:00;tp 23434.03;999.7
2025.08.06 19:10:00;2025.08.07 13:04:38;256;US100.cash;long;1.16;23270.35;23500.75;23398.11;23500.54;127.76;close;267.26;0.00;-7.21;260.05;1.803;8;1.50;bull;tp;P2_B|LONG|S=8|ATR=116.92143|REG=bull|CONF=1.5;1.20;1.00;23282.85;2025.07.30 01:00:00;tp 23500.54;1074.6
2025.08.12 16:50:00;2025.08.12 17:00:39;260;US100.cash;long;1.19;23600.35;23532.73;23532.78;23798.45;67.57;close;-80.47;0.00;0.00;-80.47;-1.001;7;1.50;bull;sl;P2_B|LONG|S=7|ATR=100.33643|REG=bull|CONF=1.5;1.00;1.00;23561.35;2025.08.11 13:00:00;sl 23532.78;10.7
2025.08.14 16:05:00;2025.08.14 16:34:41;262;US100.cash;short;0.61;23726.95;23805.44;23805.44;23535.97;78.49;stop;-47.88;0.00;0.00;-47.88;-1.000;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=96.11357|REG=bull|CONF=1.5;1.00;0.50;23699.85;2025.08.11 21:00:00;sl 23805.44;29.7
2025.08.14 18:25:00;2025.08.14 23:01:41;264;US100.cash;long;0.87;23815.55;23793.25;23793.31;24028.38;22.24;close;-19.40;0.00;0.00;-19.40;-1.003;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=107.92786|REG=bull|CONF=1.0;1.20;1.00;23785.95;2025.08.13 21:00:00;sl 23793.31;276.7
2025.08.14 18:55:00;2025.08.14 23:01:41;265;US100.cash;long;0.87;23829.65;23793.25;23793.31;24043.08;36.34;close;-31.67;0.00;0.00;-31.67;-1.002;8;1.00;bull;sl;P2_B|LONG|S=8|ATR=107.92786|REG=bull|CONF=1.0;1.20;1.00;23785.95;2025.08.13 21:00:00;sl 23793.31;246.7
2025.08.14 19:40:00;2025.08.14 23:01:41;266;US100.cash;long;1.31;23812.35;23793.25;23793.31;24025.28;19.04;close;-25.02;0.00;0.00;-25.02;-1.003;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=107.92786|REG=bull|CONF=1.5;1.20;1.00;23785.95;2025.08.13 21:00:00;sl 23793.31;201.7
2025.08.15 23:10:00;2025.08.18 03:10:36;270;US100.cash;short;0.61;23703.86;23779.02;23778.95;23513.58;75.09;close;-45.85;0.00;0.11;-45.74;-1.001;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=95.85643|REG=bull|CONF=1.5;1.00;0.50;23666.15;2025.08.11 09:00:00;sl 23778.95;3120.6
2025.08.15 23:40:00;2025.08.18 03:14:02;271;US100.cash;short;0.40;23701.96;23779.65;23779.65;23511.78;77.69;stop;-31.08;0.00;0.08;-31.00;-1.000;8;1.00;bull;sl;P2_B|SHORT|S=8|ATR=95.85643|REG=bull|CONF=1.0;1.00;0.50;23666.15;2025.08.11 09:00:00;sl 23779.65;3094.0
2025.08.18 16:05:00;2025.08.18 17:25:27;274;US100.cash;short;0.64;23697.15;23732.20;23732.16;23518.11;35.01;stop;-22.43;0.00;0.00;-22.43;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=89.89143|REG=bull|CONF=1.5;1.00;0.50;23699.85;2025.08.11 21:00:00;sl 23732.16;80.5
2025.08.18 16:35:00;2025.08.18 17:25:31;275;US100.cash;short;0.41;23728.25;23734.65;23734.64;23542.86;6.39;stop;-2.62;0.00;0.00;-2.62;-1.001;5;1.00;bull;sl;P2_B|SHORT|S=5|ATR=92.99143|REG=bull|CONF=1.0;1.00;0.50;23699.85;2025.08.11 21:00:00;sl 23734.64;50.5
2025.08.18 17:05:00;2025.08.18 22:08:27;276;US100.cash;short;0.49;23694.95;23723.21;23723.15;23506.67;28.20;close;-13.85;0.00;0.00;-13.85;-1.002;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=94.62714|REG=bull|CONF=1.0;1.20;0.50;23666.15;2025.08.11 09:00:00;sl 23723.15;303.4
2025.08.18 19:05:00;2025.08.18 22:08:36;279;US100.cash;short;0.72;23666.15;23724.50;23724.47;23474.87;58.32;stop;-42.01;0.00;0.00;-42.01;-1.001;8;1.50;bull;sl;P2_B|SHORT|S=8|ATR=96.27000|REG=bull|CONF=1.5;1.20;0.50;23666.15;2025.08.11 09:00:00;sl 23724.47;183.6
2025.08.18 19:35:00;2025.08.18 22:08:36;280;US100.cash;short;0.48;23677.95;23724.50;23724.47;23486.67;46.52;stop;-22.34;0.00;0.00;-22.34;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=96.27000|REG=bull|CONF=1.0;1.20;0.50;23666.15;2025.08.11 09:00:00;sl 23724.47;153.6
2025.08.25 16:35:00;2025.08.25 17:49:38;284;US100.cash;short;0.50;23400.75;23501.97;23501.88;23173.68;101.13;close;-50.61;0.00;0.00;-50.61;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=114.54214|REG=bull|CONF=1.5;1.00;0.50;23371.35;2025.08.20 17:00:00;sl 23501.88;74.6
2025.08.26 16:50:00;2025.08.26 22:22:29;286;US100.cash;short;0.52;23376.85;23502.06;23501.88;23162.82;125.03;close;-65.11;0.00;0.00;-65.11;-1.001;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=108.16357|REG=bull|CONF=1.5;1.00;0.50;23371.35;2025.08.20 17:00:00;sl 23501.88;332.5
2025.08.29 16:40:00;2025.08.29 20:16:04;288;US100.cash;short;0.60;23543.25;23355.92;23445.24;23355.99;98.01;close;112.40;0.00;0.00;112.40;1.911;6;1.50;bull;tp;P2_B|SHORT|S=6|ATR=94.11500|REG=bull|CONF=1.5;1.00;0.50;23546.95;2025.08.25 21:00:00;tp 23355.99;216.1
2025.09.03 16:35:00;2025.09.03 17:35:42;291;US100.cash;short;0.31;23353.95;23436.63;23436.58;23109.84;82.63;stop;-25.63;0.00;0.00;-25.63;-1.001;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=122.92857|REG=bull|CONF=1.0;1.00;0.50;23339.06;2025.09.03 01:00:00;sl 23436.58;60.7
2025.09.03 16:05:00;2025.09.03 18:29:41;290;US100.cash;long;0.96;23389.45;23377.95;23378.00;23622.75;11.45;stop;-11.04;0.00;0.00;-11.04;-1.004;7;1.50;bull;sl;P2_B|LONG|S=7|ATR=118.81429|REG=bull|CONF=1.5;1.00;1.00;23373.56;2025.08.28 01:00:00;sl 23378.00;144.7
2025.09.03 17:05:00;2025.09.03 18:31:13;292;US100.cash;long;0.74;23394.05;23374.10;23374.13;23637.48;19.92;stop;-14.76;0.00;0.00;-14.76;-1.002;6;1.00;bull;sl;P2_B|LONG|S=6|ATR=123.65000|REG=bull|CONF=1.0;1.20;1.00;23373.56;2025.08.28 01:00:00;sl 23374.13;86.2
2025.09.03 20:10:00;2025.09.03 20:45:39;297;US100.cash;long;0.75;23385.85;23310.00;23310.15;23624.46;75.70;close;-56.89;0.00;0.00;-56.89;-1.002;5;1.00;bull;sl;P2_B|LONG|S=5|ATR=121.12857|REG=bull|CONF=1.0;1.20;1.00;23373.56;2025.08.28 01:00:00;sl 23310.15;35.6
2025.09.03 20:40:00;2025.09.03 22:50:26;298;US100.cash;short;0.37;23360.55;23377.58;23377.53;23117.01;16.98;close;-6.30;0.00;0.00;-6.30;-1.003;7;1.00;bull;sl;P2_B|SHORT|S=7|ATR=123.35000|REG=bull|CONF=1.0;1.20;0.50;23339.06;2025.09.03 01:00:00;sl 23377.53;130.4
2025.09.03 19:40:00;2025.09.03 22:51:27;296;US100.cash;short;0.53;23378.75;23381.80;23381.71;23124.51;2.96;close;-1.62;0.00;0.00;-1.62;-1.029;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=128.57857|REG=bull|CONF=1.5;1.20;0.50;23339.06;2025.09.03 01:00:00;sl 23381.71;191.4
2025.09.05 18:00:00;2025.09.05 18:28:30;302;US100.cash;short;0.59;23507.95;23589.54;23589.43;23282.65;81.48;close;-48.14;0.00;0.00;-48.14;-1.001;7;1.50;bull;sl;P2_B|SHORT|S=7|ATR=114.60000|REG=bull|CONF=1.5;1.20;0.50;23481.75;2025.09.03 21:00:00;sl 23589.43;28.5
2025.09.17 16:35:00;2025.09.17 17:02:14;304;US100.cash;long;1.76;24252.25;24198.70;24198.76;24377.12;53.49;close;-94.25;0.00;0.00;-94.25;-1.001;5;1.50;bull;sl;P2_B|LONG|S=5|ATR=62.73571|REG=bull|CONF=1.5;1.00;1.00;24244.45;2025.09.16 21:00:00;sl 24198.76;27.2
2025.09.17 18:10:00;2025.09.17 20:37:34;306;US100.cash;short;0.63;24166.35;24187.36;24187.27;24027.43;20.92;close;-13.24;0.00;0.00;-13.24;-1.004;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=69.27857|REG=bull|CONF=1.0;1.20;0.50;24137.95;2025.09.15 01:00:00;sl 24187.27;147.6
2025.09.17 18:40:00;2025.09.17 20:37:34;307;US100.cash;short;0.63;24158.15;24187.36;24187.27;24019.63;29.12;close;-18.40;0.00;0.00;-18.40;-1.003;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=69.27857|REG=bull|CONF=1.0;1.20;0.50;24137.95;2025.09.15 01:00:00;sl 24187.27;117.6
2025.09.17 19:10:00;2025.09.17 20:37:34;308;US100.cash;short;0.94;24152.85;24187.55;24187.53;24013.81;34.68;stop;-32.62;0.00;0.00;-32.62;-1.001;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=69.60000|REG=bull|CONF=1.5;1.20;0.50;24137.95;2025.09.15 01:00:00;sl 24187.53;87.6
2025.09.23 20:40:00;2025.09.23 23:02:37;312;US100.cash;short;0.85;24579.35;24609.68;24609.56;24425.83;30.21;close;-25.78;0.00;0.00;-25.78;-1.004;6;1.50;bull;sl;P2_B|SHORT|S=6|ATR=76.63429|REG=bull|CONF=1.5;1.20;0.50;24568.35;2025.09.18 21:00:00;sl 24609.56;142.6
2025.09.23 21:10:00;2025.09.23 23:02:39;313;US100.cash;short;0.45;24576.85;24611.88;24611.78;24418.51;34.93;close;-15.76;0.00;0.00;-15.76;-1.003;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=79.41286|REG=bull|CONF=1.0;1.00;0.50;24568.35;2025.09.18 21:00:00;sl 24611.78;112.7
2025.09.23 21:40:00;2025.09.23 23:02:39;314;US100.cash;short;0.46;24561.55;24611.88;24611.78;24403.11;50.23;close;-23.15;0.00;0.00;-23.15;-1.002;6;1.00;bull;sl;P2_B|SHORT|S=6|ATR=79.41286|REG=bull|CONF=1.0;1.00;0.50;24568.35;2025.09.18 21:00:00;sl 24611.78;82.7
